g	135	378	10	10	0	0	10s	100	1	6890
g	136	115	10	10	0	0	10s	100	1	6890
g	131	126	10	10	0	0	10s	100	1	6890
g	178	122	10	10	0	0	10s	100	1	6890
g	188	124	10	10	0	0	10s	100	1	6890
g	183	115	10	10	0	0	10s	100	1	6890
g	135	378	10	10	0	0	10s	100	1	6890
g	136	115	10	10	0	0	10s	100	1	6890
g	131	126	10	10	0	0	10s	100	1	6890
g	178	122	10	10	0	0	10s	100	1	6890
g	188	124	10	10	0	0	10s	100	1	6890
g	183	115	10	10	0	0	10s	100	1	6890
g	133	144	10	10	0	0	10s	100	1	6890
g	71	115	10	10	0	0	10s	100	1	6890
g	86	121	10	10	0	0	10s	100	1	6890
g	134	70	10	10	0	0	10s	100	1	6890
g	133	167	10	10	0	0	10s	100	1	6890
g	137	187	10	10	0	0	10s	100	1	6890
g	133	218	10	10	0	0	10s	100	1	6890
g	134	233	10	10	0	0	10s	100	1	6890
g	133	251	10	10	0	0	10s	100	1	6890
g	136	263	10	10	0	0	10s	100	1	6890
g	132	271	10	10	0	0	10s	100	1	6890
g	138	286	10	10	0	0	10s	100	1	6890
g	135	313	10	10	0	0	10s	100	1	6890
g	136	331	10	10	0	0	10s	100	1	6890
g	135	349	10	10	0	0	10s	100	1	6890
g	132	372	10	10	0	0	10s	100	1	6890
g	132	372	10	10	0	0	10s	100	1	6890
g	109	378	10	10	0	0	10s	100	1	6890
g	82	377	10	10	0	0	10s	100	1	6890
g	60	379	10	10	0	0	10s	100	1	6890
g	133	380	10	10	0	0	10s	100	1	6890
g	64	404	10	10	0	0	10s	100	1	6890
g	61	428	10	10	0	0	10s	100	1	6890
g	57	444	10	10	0	0	10s	100	1	6890
g	65	451	10	10	0	0	10s	100	1	6890
g	60	478	10	10	0	0	10s	100	1	6890
g	66	484	10	10	0	0	10s	100	1	6890
g	58	499	10	10	0	0	10s	100	1	6890
g	66	515	10	10	0	0	10s	100	1	6890
g	62	536	10	10	0	0	10s	100	1	6890
g	67	548	10	10	0	0	10s	100	1	6890
g	64	572	10	10	0	0	10s	100	1	6890
g	54	598	10	10	0	0	10s	100	1	6890
g	65	598	10	10	0	0	10s	100	1	6890
g	65	589	10	10	0	0	10s	100	1	6890
g	68	617	10	10	0	0	10s	100	1	6890
g	58	631	10	10	0	0	10s	100	1	6890
g	59	636	10	10	0	0	10s	100	1	6890
g	64	656	10	10	0	0	10s	100	1	6890
g	67	669	10	10	0	0	10s	100	1	6890
g	62	691	10	10	0	0	10s	100	1	6890
g	68	708	10	10	0	0	10s	100	1	6890
g	64	718	10	10	0	0	10s	100	1	6890
g	64	719	10	10	0	0	10s	100	1	6890
g	73	737	10	10	0	0	10s	100	1	6890
g	58	748	10	10	0	0	10s	100	1	6890
g	77	755	10	10	0	0	10s	100	1	6890
g	63	777	10	10	0	0	10s	100	1	6890
g	69	792	10	10	0	0	10s	100	1	6890
g	63	806	10	10	0	0	10s	100	1	6890
g	63	827	10	10	0	0	10s	100	1	6890
g	68	841	10	10	0	0	10s	100	1	6890
g	63	861	10	10	0	0	10s	100	1	6890
g	65	888	10	10	0	0	10s	100	1	6890
g	59	903	10	10	0	0	10s	100	1	6890
g	67	924	10	10	0	0	10s	100	1	6890
g	62	940	10	10	0	0	10s	100	1	6890
g	62	962	10	10	0	0	10s	100	1	6890
g	65	978	10	10	0	0	10s	100	1	6890
g	61	1002	10	10	0	0	10s	100	1	6890
g	67	1027	10	10	0	0	10s	100	1	6890
g	62	1044	10	10	0	0	10s	100	1	6890
g	64	1065	10	10	0	0	10s	100	1	6890
g	64	1066	10	10	0	0	10s	100	1	6890
g	64	1083	10	10	0	0	10s	100	1	6890
g	61	1104	10	10	0	0	10s	100	1	6890
g	68	1116	10	10	0	0	10s	100	1	6890
g	86	1109	10	10	0	0	10s	100	1	6890
g	100	1108	10	10	0	0	10s	100	1	6890
g	104	1118	10	10	0	0	10s	100	1	6890
g	122	1108	10	10	0	0	10s	100	1	6890
g	137	1112	10	10	0	0	10s	100	1	6890
g	136	1116	10	10	0	0	10s	100	1	6890
g	155	1110	10	10	0	0	10s	100	1	6890
g	150	1126	10	10	0	0	10s	100	1	6890
g	156	1138	10	10	0	0	10s	100	1	6890
g	148	1150	10	10	0	0	10s	100	1	6890
g	154	1174	10	10	0	0	10s	100	1	6890
g	149	1193	10	10	0	0	10s	100	1	6890
g	158	1203	10	10	0	0	10s	100	1	6890
g	152	1218	10	10	0	0	10s	100	1	6890
g	157	1234	10	10	0	0	10s	100	1	6890
g	153	1244	10	10	0	0	10s	100	1	6890
g	151	1258	10	10	0	0	10s	100	1	6890
g	156	1266	10	10	0	0	10s	100	1	6890
g	152	1282	10	10	0	0	10s	100	1	6890
g	143	1293	10	10	0	0	10s	100	1	6890
g	134	1291	10	10	0	0	10s	100	1	6890
g	115	1290	10	10	0	0	10s	100	1	6890
g	97	1289	10	10	0	0	10s	100	1	6890
g	84	1286	10	10	0	0	10s	100	1	6890
g	68	1289	10	10	0	0	10s	100	1	6890
g	64	1296	10	10	0	0	10s	100	1	6890
g	64	1309	10	10	0	0	10s	100	1	6890
g	63	1328	10	10	0	0	10s	100	1	6890
g	67	1348	10	10	0	0	10s	100	1	6890
g	59	1363	10	10	0	0	10s	100	1	6890
g	65	1380	10	10	0	0	10s	100	1	6890
g	60	1402	10	10	0	0	10s	100	1	6890
g	63	1417	10	10	0	0	10s	100	1	6890
g	64	1434	10	10	0	0	10s	100	1	6890
