m	129	351	10	10	0	0	30s	100	1	6745
m	154	359	10	10	0	0	30s	100	1	6745
m	159	370	10	10	0	0	30s	100	1	6745
m	172	339	10	10	0	0	30s	100	1	6745
m	151	343	10	10	0	0	30s	100	1	6745
m	112	343	10	10	0	0	30s	100	1	6745
m	105	363	10	10	0	0	30s	100	1	6745
m	96	393	10	10	0	0	30s	100	1	6745
m	134	378	10	10	0	0	30s	100	1	6745
m	172	381	10	10	0	0	30s	100	1	6745
m	187	367	10	10	0	0	30s	100	1	6745
m	172	356	10	10	0	0	30s	100	1	6745
m	217	343	10	10	0	0	30s	100	1	6745
m	256	332	10	10	0	0	30s	100	1	6745
m	275	335	10	10	0	0	30s	100	1	6745
m	293	369	10	10	0	0	30s	100	1	6745
m	307	356	10	10	0	0	30s	100	1	6745
m	307	408	10	10	0	0	30s	100	1	6745
m	303	430	10	10	0	0	30s	100	1	6745
m	281	444	10	10	0	0	30s	100	1	6745
m	281	448	10	10	0	0	30s	100	1	6745
m	239	455	10	10	0	0	30s	100	1	6745
m	232	478	10	10	0	0	30s	100	1	6745
m	192	491	10	10	0	0	30s	100	1	6745
m	192	500	10	10	0	0	30s	100	1	6745
m	182	512	10	10	0	0	30s	100	1	6745
m	155	520	10	10	0	0	30s	100	1	6745
m	132	516	10	10	0	0	30s	100	1	6745
m	127	530	10	10	0	0	30s	100	1	6745
m	136	558	10	10	0	0	30s	100	1	6745
m	154	549	10	10	0	0	30s	100	1	6745
m	386	473	10	10	0	0	30s	100	1	6745
m	403	467	10	10	0	0	30s	100	1	6745
m	426	448	10	10	0	0	30s	100	1	6745
m	455	458	10	10	0	0	30s	100	1	6745
m	474	462	10	10	0	0	30s	100	1	6745
m	474	489	10	10	0	0	30s	100	1	6745
m	469	515	10	10	0	0	30s	100	1	6745
m	473	530	10	10	0	0	30s	100	1	6745
m	491	544	10	10	0	0	30s	100	1	6745
m	491	558	10	10	0	0	30s	100	1	6745
m	521	581	10	10	0	0	30s	100	1	6745
m	526	587	10	10	0	0	30s	100	1	6745
m	526	587	10	10	0	0	30s	100	1	6745
m	516	592	10	10	0	0	30s	100	1	6745
m	541	440	10	10	0	0	30s	100	1	6745
m	536	408	10	10	0	0	30s	100	1	6745
m	551	381	10	10	0	0	30s	100	1	6745
m	577	374	10	10	0	0	30s	100	1	6745
m	615	386	10	10	0	0	30s	100	1	6745
m	643	407	10	10	0	0	30s	100	1	6745
m	668	410	10	10	0	0	30s	100	1	6745
m	669	440	10	10	0	0	30s	100	1	6745
m	688	450	10	10	0	0	30s	100	1	6745
m	689	489	10	10	0	0	30s	100	1	6745
m	667	506	10	10	0	0	30s	100	1	6745
m	688	540	10	10	0	0	30s	100	1	6745
m	710	527	10	10	0	0	30s	100	1	6745
m	677	556	10	10	0	0	30s	100	1	6745
m	660	558	10	10	0	0	30s	100	1	6745
m	683	583	10	10	0	0	30s	100	1	6745
m	560	358	10	10	0	0	30s	100	1	6745
m	496	356	10	10	0	0	30s	100	1	6745
m	517	330	10	10	0	0	30s	100	1	6745
m	496	337	10	10	0	0	30s	100	1	6745
m	529	301	10	10	0	0	30s	100	1	6745
m	551	269	10	10	0	0	30s	100	1	6745
m	579	250	10	10	0	0	30s	100	1	6745
m	586	226	10	10	0	0	30s	100	1	6745
m	611	203	10	10	0	0	30s	100	1	6745
m	624	186	10	10	0	0	30s	100	1	6745
m	632	197	10	10	0	0	30s	100	1	6745
m	634	179	10	10	0	0	30s	100	1	6745
m	625	167	10	10	0	0	30s	100	1	6745
m	460	194	10	10	0	0	30s	100	1	6745
m	470	194	10	10	0	0	30s	100	1	6745
m	435	198	10	10	0	0	30s	100	1	6745
m	406	198	10	10	0	0	30s	100	1	6745
m	389	227	10	10	0	0	30s	100	1	6745
m	384	278	10	10	0	0	30s	100	1	6745
m	389	291	10	10	0	0	30s	100	1	6745
m	436	306	10	10	0	0	30s	100	1	6745
m	450	321	10	10	0	0	30s	100	1	6745
m	470	332	10	10	0	0	30s	100	1	6745
m	396	298	10	10	0	0	30s	100	1	6745
m	363	305	10	10	0	0	30s	100	1	6745
m	325	306	10	10	0	0	30s	100	1	6745
m	301	303	10	10	0	0	30s	100	1	6745
m	263	279	10	10	0	0	30s	100	1	6745
m	244	262	10	10	0	0	30s	100	1	6745
m	211	243	10	10	0	0	30s	100	1	6745
m	188	222	10	10	0	0	30s	100	1	6745
m	177	202	10	10	0	0	30s	100	1	6745
m	164	181	10	10	0	0	30s	100	1	6745
m	151	189	10	10	0	0	30s	100	1	6745
m	131	227	10	10	0	0	30s	100	1	6745
m	153	234	10	10	0	0	30s	100	1	6745
m	324	177	10	10	0	0	30s	100	1	6745
m	343	178	10	10	0	0	30s	100	1	6745
m	364	194	10	10	0	0	30s	100	1	6745
m	394	179	10	10	0	0	30s	100	1	6745
m	400	149	10	10	0	0	30s	100	1	6745
m	400	124	10	10	0	0	30s	100	1	6745
m	418	110	10	10	0	0	30s	100	1	6745
m	408	100	10	10	0	0	30s	100	1	6745
m	369	98	10	10	0	0	30s	100	1	6745
m	378	91	10	10	0	0	30s	100	1	6745
m	394	103	10	10	0	0	30s	100	1	6745
m	363	288	10	10	0	0	30s	100	1	6746
m	365	296	10	10	0	0	30s	100	1	6746
m	392	296	10	10	0	0	30s	100	1	6746
m	421	291	10	10	0	0	30s	100	1	6746
m	458	307	10	10	0	0	30s	100	1	6746
m	463	329	10	10	0	0	30s	100	1	6746
m	486	348	10	10	0	0	30s	100	1	6746
m	521	334	10	10	0	0	30s	100	1	6746
m	531	369	10	10	0	0	30s	100	1	6746
m	487	359	10	10	0	0	30s	100	1	6746
m	553	362	10	10	0	0	30s	100	1	6746
m	593	379	10	10	0	0	30s	100	1	6746
m	612	382	10	10	0	0	30s	100	1	6746
m	644	403	10	10	0	0	30s	100	1	6746
m	681	424	10	10	0	0	30s	100	1	6746
m	683	445	10	10	0	0	30s	100	1	6746
m	688	467	10	10	0	0	30s	100	1	6746
m	696	482	10	10	0	0	30s	100	1	6746
m	679	500	10	10	0	0	30s	100	1	6746
m	692	520	10	10	0	0	30s	100	1	6746
m	673	531	10	10	0	0	30s	100	1	6746
m	682	551	10	10	0	0	30s	100	1	6746
m	546	592	10	10	0	0	30s	100	1	6746
