m	534	598	10	10	0	0	30s	100	1	8076
m	365	682	10	10	0	0	30s	100	1	8076
m	125	545	10	10	0	0	30s	100	1	8076
m	144	351	10	10	0	0	30s	100	1	8076
m	165	194	10	10	0	0	30s	100	1	8076
m	403	102	10	10	0	0	30s	100	1	8076
m	312	181	10	10	0	0	30s	100	1	8076
m	475	193	10	10	0	0	30s	100	1	8076
m	627	165	10	10	0	0	30s	100	1	8076
m	312	677	10	10	0	0	30s	100	1	8076
m	558	618	10	10	0	0	30s	100	1	8076
m	134	574	10	10	0	0	30s	100	1	8076
m	93	387	10	10	0	0	30s	100	1	8076
m	184	227	10	10	0	0	30s	100	1	8076
m	407	198	10	10	0	0	30s	100	1	8076
m	632	187	10	10	0	0	30s	100	1	8076
